Ticker,Date,Open,Close,Return,FY,Avg Return,Neg Returns Count,Semivariance,S/R Ratio
ADANIPORTS.NS,2014-04-01,177.5264214,177.056015,-0.002649782594,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2014-05-01,178.7494271,214.0288849,0.1973682284,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2014-06-01,215.4400972,229.2696686,0.06419218861,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2014-07-01,230.916019,246.05513,0.06556111204,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2014-08-01,243.0332053,267.114563,0.09908669767,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2014-09-01,269.9004236,262.109436,-0.02886615554,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2014-10-01,261.6371893,269.7587891,0.03104145792,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2014-11-01,271.4114099,274.1029053,0.009916662647,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2014-12-01,273.8668232,301.3007202,0.1001724002,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2015-01-01,301.2534362,322.0767822,0.06912235189,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2015-02-01,320.6130805,326.9875488,0.01988212188,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2015-03-01,315.8911682,291.0542908,-0.0786247922,FY15,0.04551687425,3,0.00234071141,0.9408025682
ADANIPORTS.NS,2015-04-01,291.2903856,299.8841858,0.02950251909,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2015-05-01,307.4390494,306.8023376,-0.002071017852,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2015-06-01,308.6496823,291.6919556,-0.05494166269,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2015-07-01,292.5445957,307.8917847,0.05246102375,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2015-08-01,308.8392077,336.7389221,0.09033734613,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2015-09-01,326.7916159,283.260498,-0.1332075725,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2015-10-01,287.0025726,280.6552429,-0.02211593295,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2015-11-01,277.6710522,253.8923035,-0.08563639796,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2015-12-01,254.8396655,247.1660614,-0.03011149813,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2016-01-01,247.2608107,201.0770264,-0.1867816587,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2016-02-01,202.0244041,186.3456116,-0.07760840884,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2016-03-01,187.5771736,235.7242737,0.2566788869,FY16,-0.01362453114,8,0.008800874425,-0.1452307746
ADANIPORTS.NS,2016-04-01,236.0097897,226.6835632,-0.03951626975,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2016-05-01,225.5416033,182.8599701,-0.1892406216,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2016-06-01,183.5261456,196.8493042,0.07259542551,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2016-07-01,195.1839017,221.1640015,0.1331057508,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2016-08-01,223.1148645,250.2370148,0.1215613777,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2016-09-01,250.4273254,244.3367157,-0.02432086717,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2016-10-01,248.095799,292.1572876,0.1775986886,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2016-11-01,292.1572606,264.4642029,-0.09478818925,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2016-12-01,266.4626511,255.4710693,-0.04124999039,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2017-01-01,256.755799,279.1671753,0.08728673874,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2017-02-01,281.26085,287.1611023,0.02097786538,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2017-03-01,288.303072,323.1811829,0.1209772431,FY17,0.02874892929,5,0.009730283112,0.2914465619
ADANIPORTS.NS,2017-04-01,324.1327633,311.8565063,-0.03787416257,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2017-05-01,312.855679,322.6101074,0.03117868431,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2017-06-01,321.2778139,345.4973755,0.0753851046,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2017-07-01,347.2579407,378.000824,0.08853039672,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2017-08-01,379.4807951,375.1842957,-0.01132204709,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2017-09-01,377.0938385,359.7166748,-0.04608180216,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2017-10-01,360.4804735,410.8933105,0.1398490092,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2017-11-01,412.4687086,380.0059204,-0.07870363855,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2017-12-01,382.7747805,387.3100586,0.01184842446,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2018-01-01,388.3125767,409.4611816,0.05446283807,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2018-02-01,411.5139362,389.8880005,-0.05255213454,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2018-03-01,389.8879903,338.0906677,-0.1328518031,FY18,0.003489072437,6,0.005048627433,0.04910472968
ADANIPORTS.NS,2018-04-01,339.9048245,388.885437,0.1441009631,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2018-05-01,389.5538577,374.4204102,-0.03884815209,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2018-06-01,376.2822375,356.2794495,-0.05315900145,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2018-07-01,354.2266805,383.6008301,0.0829247236,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2018-08-01,386.6715114,367.6714172,-0.04913755883,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2018-09-01,368.4871128,315.6130066,-0.1434897025,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2018-10-01,314.7493855,305.9690247,-0.02789635583,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2018-11-01,309.6635252,350.878418,0.1330957295,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2018-12-01,352.6057087,372.0376282,0.05510948621,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2019-01-01,370.6941587,324.9691467,-0.1233496964,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2019-02-01,326.1686266,312.6862183,-0.04133569962,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2019-03-01,315.5170477,365.8961487,0.1596715657,FY19,0.008140525116,7,0.006434406729,0.1014841376
ADANIPORTS.NS,2019-04-01,365.5603296,376.9315796,0.03110635679,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2019-05-01,376.9315923,399.5781555,0.06008136135,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2019-06-01,399.5781702,393.6286316,-0.01488954869,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2019-07-01,395.3559786,362.4882202,-0.08313459302,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2019-08-01,361.0000483,351.1110229,-0.02739341828,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2019-09-01,348.2307085,397.4361572,0.1413012913,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2019-10-01,398.6363042,380.0101929,-0.04672457359,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2019-11-01,380.2022352,366.8087463,-0.03522727543,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2019-12-01,365.8966611,351.3990479,-0.03962215231,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2020-01-01,353.3192658,354.6633606,0.003804193471,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2020-02-01,349.4788272,328.5484619,-0.0598902242,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2020-03-01,332.2928953,243.9412994,-0.2658846973,FY20,-0.02803944,8,0.01089487894,-0.2686322387
ADANIPORTS.NS,2020-04-01,238.8450191,281.6051331,0.1790287031,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2020-05-01,266.9472981,314.3182678,0.177454389,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2020-06-01,316.4538708,333.8296814,0.05490787811,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2020-07-01,335.771148,305.9701233,-0.08875397687,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2020-08-01,301.8930921,345.3327026,0.1438907071,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2020-09-01,346.5461066,331.7426453,-0.04271714794,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2020-10-01,335.3828237,349.3126831,0.04153420627,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2020-11-01,349.4582347,399.4987488,0.1431945482,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2020-12-01,402.8477135,469.5845337,0.165662651,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2021-01-01,470.7979191,494.7746582,0.0509278782,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2021-02-01,499.2398926,656.1079102,0.3142137073,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2021-03-01,664.5531056,681.8319092,0.02600063621,FY21,0.09711201497,2,0.00485101157,1.394301871
ADANIPORTS.NS,2021-04-01,692.6068533,708.6721802,0.02319544883,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2021-05-01,706.342536,747.0155029,0.05758249699,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2021-06-01,750.4616173,687.8793945,-0.08339163693,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2021-07-01,690.1276726,659.3358765,-0.04461753579,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2021-08-01,666.6672039,731.4766846,0.09721414271,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2021-09-01,733.1873642,721.3106079,-0.01619880115,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2021-10-01,719.3065492,677.4199219,-0.05823195599,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2021-11-01,689.1501466,668.475647,-0.02999999303,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2021-12-01,679.3750046,713.8814087,0.05079139485,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2022-01-01,715.543175,700.196106,-0.02144813834,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2022-02-01,704.7904145,691.5939331,-0.01872397965,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2022-03-01,687.1462605,756.7944336,0.1013585856,FY22,0.004794169009,7,0.002044123015,0.1060375845
ADANIPORTS.NS,2022-04-01,757.08764,837.1463623,0.1057456469,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2022-05-01,830.8902988,723.2166138,-0.1295883286,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2022-06-01,723.1677741,656.940918,-0.09157882652,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2022-07-01,654.9370084,751.7021484,0.1477472472,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2022-08-01,757.9031154,828.9197388,0.09370145329,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2022-09-01,828.5751598,807.7575073,-0.02512463982,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2022-10-01,808.101949,810.6118774,0.003105955168,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2022-11-01,814.6966723,867.1593018,0.06439529127,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2022-12-01,870.8503963,805.2474976,-0.07533199624,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2023-01-01,810.0704846,603.0251465,-0.2555892876,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2023-02-01,617.1497113,583.1424561,-0.05510373677,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2023-03-01,588.605305,621.9727783,0.05668904626,FY23,-0.01341101462,6,0.01664137989,-0.1039601671
ADANIPORTS.NS,2023-04-01,628.5182493,670.5966187,0.06694852441,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2023-05-01,673.0573114,727.2424927,0.0805060436,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2023-06-01,719.0236793,727.6362305,0.011978119,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2023-07-01,732.803741,770.7769165,0.05181902514,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2023-08-01,771.866934,784.99646,0.01701008999,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2023-09-01,772.9073576,817.6468506,0.05788467736,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2023-10-01,818.4891054,777.6141357,-0.04993954025,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2023-11-01,777.6142242,817.9936523,0.05192732704,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2023-12-01,831.5690677,1015.035461,0.2206267655,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2024-01-01,1017.215533,1196.668701,0.1764160717,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2024-02-01,1202.564585,1308.492554,0.08808505637,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2024-03-01,1322.860726,1329.648438,0.005131085299,FY24,0.06486610376,1,0.00249395768,1.29889269
ADANIPORTS.NS,2024-04-01,1344.462497,1312.852661,-0.02351113234,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ADANIPORTS.NS,2024-05-01,1321.820225,1424.329712,0.07755176122,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ADANIPORTS.NS,2024-06-01,1534.914848,1470.943604,-0.0416773898,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ADANIPORTS.NS,2024-07-01,1475.819808,1562.299194,0.05859752399,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ADANIPORTS.NS,2024-08-01,1573.295642,1474.72522,-0.06265219281,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ADANIPORTS.NS,2024-09-01,1482.785948,1441.188354,-0.02805367365,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ADANIPORTS.NS,2024-10-01,1441.188292,1369.288086,-0.04988952998,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ADANIPORTS.NS,2024-11-01,1379.787029,1184.28833,-0.1416875898,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ADANIPORTS.NS,2024-12-01,1196.080849,1225.139404,0.02429480876,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ADANIPORTS.NS,2025-01-01,1217.078668,1094.027344,-0.1011038378,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ADANIPORTS.NS,2025-02-01,1100.545698,1064.222412,-0.03300479566,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ADANIPORTS.NS,2025-03-01,1069.745409,1177.222534,0.1004698172,FY25,-0.01838885256,8,0.005109715611,-0.2572505227
ASIANPAINT.NS,2012-04-01,287.6130668,312.6475525,0.08704224054,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2012-05-01,312.665323,356.5068054,0.1402185636,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2012-06-01,354.5076045,347.4879456,-0.01980115186,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2012-07-01,346.5450674,325.4825439,-0.06077859845,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2012-08-01,324.1688967,325.3395386,0.003611209787,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2012-09-01,326.192947,351.6207275,0.07795318934,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2012-10-01,353.6939806,346.78302,-0.01953937843,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2012-11-01,346.227587,387.9137878,0.1204011535,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2012-12-01,387.0135143,397.0688782,0.02598194507,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2013-01-01,398.1842191,403.2141724,0.01263222651,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2013-02-01,406.5150936,382.7046814,-0.05857202494,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2013-03-01,385.1054461,440.4884949,0.1438126864,FY13,0.03774683842,4,0.001974648265,0.8494458679
ASIANPAINT.NS,2013-04-01,440.9139805,419.3474426,-0.04891325479,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2013-05-01,418.3396714,435.6376343,0.04134908548,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2013-06-01,433.846054,418.6068726,-0.03512578084,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2013-07-01,415.8621586,458.2872314,0.1020171515,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2013-08-01,464.9682389,380.0551453,-0.1826212772,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2013-09-01,379.1974209,414.6343384,0.09345242216,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2013-10-01,417.1171623,488.0712585,0.1701059142,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2013-11-01,487.6641067,455.6808472,-0.06558460854,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2013-12-01,457.8070431,443.3309631,-0.03162048334,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2014-01-01,447.3118275,426.7738953,-0.04591412749,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2014-02-01,423.6525115,427.9500122,0.01014392823,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2014-03-01,426.5928766,495.7616577,0.1621423725,FY14,0.01411927848,6,0.00739769347,0.1641588641
ASIANPAINT.NS,2014-04-01,495.5805596,457.0380554,-0.07777242961,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2014-05-01,456.9023125,459.2546997,0.005148556041,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2014-06-01,456.3141809,541.6210938,0.1869477575,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2014-07-01,540.9829231,573.2158813,0.0595822102,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2014-08-01,565.4196706,569.1582031,0.006611960473,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2014-09-01,571.8024784,575.5838623,0.006613094645,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2014-10-01,575.9953982,600.6808472,0.0428570247,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2014-11-01,604.2465418,680.8632202,0.1267970492,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2014-12-01,689.3200938,687.8114624,-0.002188578932,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2015-01-01,686.7144387,784.2223511,0.1419919356,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2015-02-01,777.1365931,737.9597168,-0.05041182802,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2015-03-01,753.1825571,741.7540283,-0.01517365031,FY15,0.03591692511,4,0.002206233188,0.7646689268
ASIANPAINT.NS,2015-04-01,740.5653845,697.0914917,-0.0587036522,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2015-05-01,703.8571592,719.5828857,0.02234221295,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2015-06-01,720.2684157,694.5479736,-0.03570952375,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2015-07-01,696.4789464,811.7388306,0.1654894017,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2015-08-01,809.1643018,780.2919312,-0.03568171576,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2015-09-01,776.0620116,773.8552856,-0.002843491788,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2015-10-01,777.7172384,765.8236694,-0.01529292187,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2015-11-01,766.1464344,773.0609741,0.009025088978,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2015-12-01,777.2097668,814.5951538,0.04810205512,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2016-01-01,813.1663442,802.0106201,-0.01371887083,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2016-02-01,805.9749301,780.0679321,-0.03214367716,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2016-03-01,786.0606089,800.6276245,0.0185316698,FY16,0.005783047937,7,0.001065408002,0.1771735206
ASIANPAINT.NS,2016-04-01,803.0246182,798.6453857,-0.005453422439,FY17,0.0184129479,4,0.005855954318,0.2406159897
ASIANPAINT.NS,2016-05-01,796.5709782,907.989502,0.1398726877,FY17,0.0184129479,4,0.005855954318,0.2406159897
ASIANPAINT.NS,2016-06-01,911.861818,929.9362183,0.01982142456,FY17,0.0184129479,4,0.005855954318,0.2406159897
ASIANPAINT.NS,2016-07-01,929.4727541,1032.68042,0.1110389362,FY17,0.0184129479,4,0.005855954318,0.2406159897
ASIANPAINT.NS,2016-08-01,1037.732148,1073.231567,0.03420865377,FY17,0.0184129479,4,0.005855954318,0.2406159897
ASIANPAINT.NS,2016-09-01,1075.03892,1075.826904,0.0007329823788,FY17,0.0184129479,4,0.005855954318,0.2406159897
ASIANPAINT.NS,2016-10-01,1084.44659,991.6662598,-0.08555546285,FY17,0.0184129479,4,0.005855954318,0.2406159897
ASIANPAINT.NS,2016-11-01,1000.818777,901.2106934,-0.09952659341,FY17,0.0184129479,4,0.005855954318,0.2406159897
