Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-November-2023,645.45,649.80,643.80,645.15,645.887091576077056517,356829,6501,230471245.00,195266,54.72,6.00,-0.30
6-November-2023,653.00,653.00,643.20,645.95,646.862492024995387279,899686,20571,581973128.00,505680,56.21,9.80,-7.05
3-November-2023,661.00,665.45,646.00,647.80,651.542450697658812081,2265004,33263,1475746257.00,646328,28.54,19.45,-13.20
2-November-2023,633.15,638.20,630.05,636.80,634.065848442215616419,352552,7096,223541183.00,79241,22.48,8.15,3.65
1-November-2023,630.70,633.95,626.35,627.35,628.897393519266041730,551203,7952,346650130.00,279054,50.63,7.60,-3.35
31-October-2023,642.50,642.50,627.15,628.50,632.482134651956431803,611547,11074,386792552.00,209563,34.27,15.35,-14.00
30-October-2023,643.70,643.90,622.00,628.25,627.470160070080433224,878990,18197,551539996.00,415862,47.31,21.90,-15.45
27-October-2023,630.00,644.05,628.40,640.70,635.131565842450690713,873517,17535,554798220.00,244496,27.99,15.65,10.70
26-October-2023,635.65,635.65,624.85,626.45,628.403658870615827958,960187,32473,603385024.00,436168,45.43,10.80,-9.20
25-October-2023,649.20,651.80,636.10,637.85,643.502505575232847960,686070,22667,441487764.00,311574,45.41,15.70,-11.35
23-October-2023,664.00,666.70,644.20,647.35,654.836698914078131981,411816,11489,269672230.00,148790,36.13,22.50,-16.65
20-October-2023,667.85,676.55,660.55,662.70,669.429442591932368162,429147,10148,287283637.00,106470,24.81,16.00,-5.15
19-October-2023,663.40,672.05,658.70,668.45,665.858396468087425737,385287,9707,256546584.00,76033,19.73,13.35,5.05
18-October-2023,659.35,672.00,653.75,668.35,664.016620122456402691,1237175,31722,821504762.00,562505,45.47,18.25,9.00
17-October-2023,670.95,670.95,654.65,655.75,662.174830376665239050,399267,12323,264384558.00,141919,35.54,16.30,-15.20
16-October-2023,668.80,677.90,661.10,666.10,669.411062677468896289,1353054,40343,905749316.00,446327,32.99,16.80,-2.70
13-October-2023,634.95,669.10,633.05,667.15,657.190535898635268711,970594,23722,637865191.00,320200,32.99,36.05,32.20
12-October-2023,636.90,640.45,635.10,636.85,637.600519097178045242,196495,5973,125285314.00,76417,38.89,5.35,-0.05
11-October-2023,632.25,637.65,632.25,633.85,635.148847717376974574,553727,15653,351699066.00,304786,55.04,5.40,1.60
10-October-2023,620.00,632.50,618.20,630.60,628.880484896889192902,1046738,23740,658273101.00,555675,53.09,14.30,10.60
9-October-2023,621.45,622.00,613.80,617.40,617.831316220933307476,226892,7868,140180983.00,77606,34.20,8.20,-4.05
6-October-2023,628.00,628.00,620.00,622.10,622.671824110141521409,413577,14364,257522745.00,165697,40.06,8.00,-5.90
5-October-2023,619.45,621.40,614.50,619.55,617.899777437522115699,302387,11650,186844860.00,117739,38.94,6.90,0.10
4-October-2023,621.85,621.85,608.45,613.50,612.328341549334091972,643257,15439,393884492.00,421140,65.47,13.40,-8.35
3-October-2023,632.50,632.55,618.65,620.30,621.606500253192571895,831383,26631,516793077.00,559221,67.26,13.90,-12.20
29-September-2023,620.35,633.10,616.80,630.35,627.849387192212539749,334281,9425,209878121.00,109193,32.66,16.30,10.00
28-September-2023,623.80,623.80,612.45,613.95,617.570225679044622265,535495,17023,330705768.00,301430,56.29,11.35,-9.85
27-September-2023,620.40,621.95,616.70,620.40,618.403061271378812803,435244,8372,269156222.00,291382,66.95,5.25,0.00
26-September-2023,619.95,625.65,618.00,619.75,621.828223244360026354,648097,9736,403005006.00,474167,73.16,7.65,-0.20
