Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-March-2025,220.95,229.65,218.65,227.50,225.715726664803147913,1395210,9901,314920839.00,178578,12.80,11.00,6.55
3-March-2025,221.75,225.50,215.25,222.05,219.911359994189029068,1321638,13186,290643210.00,317545,24.03,10.25,0.30
28-February-2025,227.95,228.35,217.80,221.75,223.080396796875529729,2359696,25205,526401920.00,737011,31.23,10.55,-6.20
27-February-2025,226.35,229.75,225.10,229.10,227.072684793194027435,1384196,14529,314313102.00,492264,35.56,4.65,2.75
25-February-2025,224.45,230.15,223.15,225.65,227.216059162038109670,1277576,14061,290285784.00,200534,15.70,7.00,1.20
24-February-2025,224.80,227.80,220.25,222.60,224.779333238922719358,1200430,9565,269831855.00,244923,20.40,7.55,-2.20
21-February-2025,233.00,238.60,228.75,230.25,232.973819528585746333,916943,8731,213623713.00,227466,24.81,9.85,-2.75
20-February-2025,231.95,236.55,230.05,233.70,233.548153707017645134,1455132,15351,339843392.00,430992,29.62,6.50,1.75
19-February-2025,220.75,234.70,220.00,234.10,230.261737227817839649,1430981,12606,329500171.00,335313,23.43,14.70,13.35
18-February-2025,219.90,224.60,216.45,223.25,220.881043042029859562,1855419,18855,409826884.00,654592,35.28,8.15,3.35
17-February-2025,211.70,219.10,210.60,218.55,216.957184217939665004,1611602,24100,349648632.00,549364,34.09,8.50,6.85
14-February-2025,218.95,219.80,213.55,216.00,216.202362652485015556,1813047,18386,391985045.00,535751,29.55,6.25,-2.95
13-February-2025,215.90,220.45,215.90,217.80,218.544684851400866057,1350950,14657,295242942.00,287366,21.27,4.55,1.90
12-February-2025,212.95,219.20,206.65,214.75,213.730261204039565390,2158351,22018,461304923.00,677847,31.41,12.55,1.80
11-February-2025,227.15,227.15,213.50,215.25,217.381842105828340541,1396847,14850,303649174.00,281637,20.16,13.65,-11.90
10-February-2025,233.90,234.90,224.65,227.15,228.125185028361498639,1138339,24626,259683795.00,199018,17.48,10.25,-6.75
7-February-2025,230.95,234.30,229.40,233.85,231.903419667978545259,1882288,21985,436509024.00,600334,31.89,4.90,2.90
6-February-2025,234.15,234.60,226.80,229.05,231.567686499412111981,2015690,19587,466768670.00,376730,18.69,7.80,-5.10
5-February-2025,234.00,239.30,230.50,231.25,234.657543517736346040,1202728,12165,282229198.00,258349,21.48,8.80,-2.75
4-February-2025,242.00,242.00,229.35,234.50,234.964852688463577133,2541247,25456,597103727.00,490239,19.29,12.65,-7.50
3-February-2025,234.90,240.15,229.90,238.25,236.191545287839372874,2321451,26559,548307099.00,382774,16.49,10.25,3.35
1-February-2025,220.95,240.25,215.60,236.15,230.661063434922593254,6490778,65478,1497169756.00,1996383,30.76,24.65,15.20
31-January-2025,218.85,222.95,216.60,220.35,220.532041534517964982,2140581,21480,472066698.00,723133,33.78,6.35,1.50
