Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-November-2023,8522.60,8649.90,8522.60,8638.35,8612.754272815220896485,3101,700,26708151.00,1436,46.31,127.30,115.75
3-November-2023,8483.55,8530.00,8437.75,8518.05,8499.043494633778949350,31866,6724,270830520.00,4903,15.39,92.25,34.50
2-November-2023,8427.15,8475.95,8385.00,8461.10,8435.695828635851183765,4435,955,37412311.00,1923,43.36,90.95,33.95
1-November-2023,8479.95,8479.95,8370.00,8380.55,8395.772665764546684709,2956,773,24817904.00,1026,34.71,109.95,-99.40
31-October-2023,8401.70,8453.15,8355.00,8429.10,8408.971414158399192870,5947,1172,50008153.00,1674,28.15,98.15,27.40
30-October-2023,8282.80,8427.60,8205.00,8411.70,8342.575872854848254290,11829,1584,98684330.00,3068,25.94,222.60,128.90
27-October-2023,8212.45,8271.00,8176.75,8206.65,8213.200777289624873267,29590,5756,243028611.00,2298,7.77,94.25,-5.80
26-October-2023,8260.00,8260.00,8148.30,8212.45,8181.028188815021326280,41967,2205,343333210.00,33694,80.29,111.70,-47.55
25-October-2023,8346.55,8392.20,8194.10,8258.45,8275.526372832369942196,2768,697,22906657.00,696,25.14,198.10,-88.10
23-October-2023,8375.05,8520.35,8306.05,8321.05,8407.674805018650389962,2949,884,24794233.00,807,27.37,214.30,-54.00
20-October-2023,8530.00,8636.10,8408.65,8453.75,8486.844200244200244200,8190,2246,69507254.00,2327,28.41,227.45,-76.25
19-October-2023,8264.95,8539.85,8199.75,8514.80,8311.127159201375906677,80238,3848,666868221.00,67655,84.32,340.10,249.85
18-October-2023,8369.60,8369.60,8250.00,8280.70,8296.412138320395201129,2834,750,23512032.00,1019,35.96,119.60,-88.90
17-October-2023,8325.00,8332.25,8277.00,8300.20,8304.120084058841188832,3331,878,27661024.00,1359,40.80,55.25,-24.80
16-October-2023,8364.75,8454.15,8272.75,8303.05,8358.587699944842801985,3626,852,30308239.00,1460,40.26,181.40,-61.70
13-October-2023,8260.05,8414.00,8260.05,8364.65,8362.648073959938366718,12980,4447,108547172.00,2482,19.12,153.95,104.60
12-October-2023,8340.00,8374.30,8305.00,8357.95,8339.161609273781111489,2933,556,24458761.00,933,31.81,69.30,17.95
11-October-2023,8170.00,8389.10,8170.00,8328.50,8338.385607249798836549,151618,2477,1264249349.00,146099,96.36,219.10,158.50
