Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-July-2024,447.10,454.95,444.00,452.75,450.614103992713096898,855233,11733,385380052.00,347240,40.60,10.95,5.65
8-July-2024,434.95,444.50,433.65,443.50,439.476974179448217578,1786755,35517,785237681.00,1316675,73.69,10.85,8.55
5-July-2024,429.95,434.30,427.55,433.65,432.080867138571842900,975761,21262,421607659.00,245983,25.21,6.75,3.70
4-July-2024,430.00,431.35,427.10,428.90,429.285787739121815839,645696,16764,277188116.00,400166,61.97,4.25,-1.10
3-July-2024,427.00,429.55,425.90,428.45,427.880199108585219642,205516,5091,87936227.00,87161,42.41,3.65,1.45
2-July-2024,429.55,430.65,422.40,425.35,426.848290802891750849,751932,17953,320960889.00,372160,49.49,8.25,-4.20
1-July-2024,426.90,430.00,424.60,429.30,427.267681310451676301,757113,20725,323489916.00,489839,64.70,5.40,2.40
28-June-2024,426.80,427.90,423.50,424.90,425.531532455300855246,789948,18533,336147783.00,160012,20.26,4.40,-1.90
27-June-2024,424.75,427.25,421.20,425.15,423.824248633510485880,369926,7114,156783609.00,141364,38.21,6.05,0.40
26-June-2024,423.95,426.30,421.95,423.90,424.351531699706058537,287132,6264,121844904.00,155244,54.07,4.35,-0.05
25-June-2024,423.00,424.35,419.75,423.05,422.019138081571765848,255407,5578,107786642.00,123735,48.45,4.60,0.05
24-June-2024,420.85,423.80,420.05,423.25,422.699887322850890572,567107,17860,239716065.00,289970,51.13,3.75,2.40
21-June-2024,424.20,425.00,418.55,419.60,420.816739575228966129,1965247,57629,827008835.00,656872,33.42,6.45,-4.60
20-June-2024,424.00,426.45,421.40,423.35,423.680924717953479734,689248,20217,292021230.00,365687,53.06,5.05,-0.65
19-June-2024,431.15,431.15,423.00,423.70,425.764356456901703463,838351,28798,356939974.00,533861,63.68,8.15,-7.45
18-June-2024,432.10,434.25,428.20,428.80,431.182679759838986817,353263,7178,152320887.00,180070,50.97,6.05,-3.30
14-June-2024,430.50,431.45,429.00,431.10,430.448896794417818183,546453,14978,235220091.00,266068,48.69,2.45,0.60
13-June-2024,436.15,436.35,429.80,430.30,431.561795271417123603,316966,5173,136790416.00,206273,65.08,6.55,-5.85
12-June-2024,431.95,434.10,430.15,432.25,432.383903015748881568,379773,5710,164207732.00,235760,62.08,3.95,0.30
11-June-2024,436.50,437.85,432.30,432.60,434.335635343198266721,347088,7886,150752687.00,200724,57.83,5.55,-3.90
10-June-2024,440.85,440.85,435.90,436.75,437.752018321208757819,398227,10829,174324673.00,226288,56.82,4.95,-4.10
7-June-2024,432.75,441.50,431.15,439.10,437.891818414624367219,2319526,40284,1015701458.00,867664,37.41,10.35,6.35
6-June-2024,437.00,437.60,431.10,435.80,434.525490941836466449,1430312,26156,621507024.00,626322,43.79,6.50,-1.20
5-June-2024,423.50,435.90,418.10,430.30,428.824546110686529401,1647373,41221,706433979.00,759862,46.13,17.80,6.80
4-June-2024,426.95,427.00,403.00,415.40,414.973027106422753371,2583705,92589,1072167885.00,1193862,46.21,24.00,-11.55
3-June-2024,435.55,435.55,428.70,430.55,431.062866339280870663,387107,9322,166867453.00,195037,50.38,6.85,-5.00
31-May-2024,427.45,429.40,424.25,426.15,426.971262605201164705,1359657,38331,580534466.00,338837,24.92,5.15,-1.30
30-May-2024,429.95,430.95,422.40,424.05,425.128582404207402557,378761,10295,161022127.00,174733,46.13,8.55,-5.90
29-May-2024,427.95,432.35,426.05,430.80,429.913921700587129563,430910,11194,185254208.00,237081,55.02,6.30,2.85
28-May-2024,432.00,434.00,428.25,428.90,429.873664905886548920,473843,14732,203692627.00,231565,48.87,5.75,-3.10
27-May-2024,437.80,438.85,430.80,431.50,435.751734912966797024,312984,13707,136383321.00,167324,53.46,8.05,-6.30
24-May-2024,441.85,442.45,435.20,436.10,437.357567782741386173,723488,14396,316422952.00,244067,33.73,7.25,-5.75
23-May-2024,441.45,445.00,436.65,441.20,440.564073241447219320,767762,11025,338248354.00,181834,23.68,8.35,-0.25
22-May-2024,436.90,442.00,435.50,439.75,439.561782859384742568,713685,14951,313708651.00,398184,55.79,6.50,2.85
21-May-2024,436.50,437.05,433.30,434.95,434.917017391180289044,280372,5856,121938554.00,153077,54.60,3.75,-1.55
18-May-2024,437.00,437.50,435.15,436.45,436.571790336843797732,99512,3895,43444132.00,72010,72.36,2.35,-0.55
17-May-2024,431.90,437.70,429.00,436.60,434.621117940487909797,604415,10943,262691523.00,88282,14.61,8.70,4.70
16-May-2024,429.15,432.45,423.10,431.25,427.068792453062784304,648952,21395,277147147.00,287183,44.25,9.35,2.10
15-May-2024,430.45,433.20,426.80,427.85,429.546806192109227268,312010,12261,134022899.00,157464,50.47,6.40,-2.60
14-May-2024,430.05,433.35,428.70,429.70,430.378047373461170145,346692,13387,149208626.00,157353,45.39,4.65,-0.35
13-May-2024,433.85,435.50,429.50,431.85,432.087081744081310396,179854,5107,77712590.00,59342,32.99,6.00,-2.00
10-May-2024,425.85,436.30,425.85,433.20,433.111810521722782052,994647,20700,430793363.00,268893,27.03,10.45,7.35
9-May-2024,440.55,440.95,423.35,425.20,427.679043644671119799,873692,10628,373659759.00,616600,70.57,17.60,-15.35
8-May-2024,441.70,444.65,438.20,440.90,441.465078038790829918,597203,15623,263644269.00,251594,42.13,6.45,-0.80
7-May-2024,436.35,446.15,434.90,440.40,442.634454080744456929,758244,11589,335624919.00,188738,24.89,11.25,4.05
6-May-2024,437.05,440.45,433.00,434.60,433.957965603961323981,704209,5792,305597105.00,565135,80.25,7.45,-2.45
3-May-2024,439.55,439.90,431.50,436.25,435.884407381365407942,843367,26140,367610525.00,264431,31.35,8.40,-3.30
