Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-April-2023,232.50,239.85,232.20,236.45,237.059838911759441560,558700,6293,132445332.00,194204,34.76,7.65,3.95
13-April-2023,228.75,231.60,227.00,231.15,228.582074897783059575,353415,3388,80784334.00,254545,72.02,4.60,2.40
12-April-2023,230.15,231.25,226.95,227.20,228.564634670888995555,160417,2489,36665653.00,56370,35.14,4.30,-2.95
11-April-2023,229.00,232.00,228.45,231.25,230.124486253766220105,399273,3560,91882494.00,178883,44.80,3.55,2.25
10-April-2023,224.60,229.40,224.60,229.00,228.139901046066295324,314894,3769,71839886.00,114386,36.33,4.80,4.40
6-April-2023,226.25,227.30,224.65,225.15,225.478795563927700300,381689,3781,86062776.00,228490,59.86,2.65,-1.10
5-April-2023,225.50,226.25,223.85,225.65,224.951727881826883241,139998,2126,31492792.00,65485,46.78,2.40,0.15
3-April-2023,227.10,227.15,223.80,224.60,224.841105068769986398,387451,6393,87114911.00,260121,67.14,3.35,-2.50
31-March-2023,223.05,226.70,223.05,225.70,225.222087564308319959,333355,4470,75078909.00,184457,55.33,3.65,2.65
29-March-2023,222.70,223.70,220.60,222.45,222.296489116344842679,237604,3834,52818535.00,76932,32.38,3.10,-0.25
28-March-2023,221.00,222.90,218.75,222.20,220.670896987057076172,150816,3425,33280702.00,50710,33.62,4.15,1.20
27-March-2023,222.45,226.25,219.50,220.10,223.259768239459489429,378753,5006,84560307.00,217413,57.40,6.75,-2.35
24-March-2023,222.35,224.25,220.95,222.45,222.618252210519197281,118298,2209,26335294.00,34777,29.40,3.30,0.10
23-March-2023,223.90,224.40,221.40,222.05,223.139780657268434628,263241,3156,58739539.00,81107,30.81,3.00,-1.85
22-March-2023,223.00,224.50,220.85,224.15,222.540513488416965136,82923,2565,18453727.00,24322,29.33,3.65,1.15
21-March-2023,226.05,227.55,222.50,222.95,223.311813811958316308,602058,8319,134446664.00,448238,74.45,5.05,-3.10
20-March-2023,226.95,229.20,225.65,227.50,226.935641228383410702,470472,8014,106766865.00,275241,58.50,3.55,0.55
17-March-2023,233.05,233.95,228.40,229.90,231.842775741994896686,208492,4316,48337364.00,44331,21.26,5.55,-3.15
16-March-2023,228.75,232.85,228.75,232.00,231.415844337922481148,352353,6482,81540067.00,201580,57.21,4.10,3.25
15-March-2023,225.25,230.00,225.25,228.35,228.408148658877489076,266866,4225,60954369.00,165431,61.99,4.75,3.10
14-March-2023,225.95,227.65,223.95,225.10,225.674738188334648258,518407,8072,116991364.00,305346,58.90,3.70,-0.85
13-March-2023,227.30,229.90,225.35,226.10,227.602710894319589260,733116,13818,166859189.00,549779,74.99,4.55,-1.20
10-March-2023,221.25,228.10,221.25,226.55,225.554921313563176566,219860,4570,49590505.00,98218,44.67,6.85,5.30
9-March-2023,228.35,230.40,225.50,225.85,228.344540855229836757,179671,2552,41026892.00,60872,33.88,4.90,-2.50
8-March-2023,227.10,228.35,225.75,227.95,227.213175151600620504,170184,2489,38668047.00,29978,17.62,2.60,0.85
6-March-2023,224.00,228.70,223.05,227.05,227.045845044701697552,377838,4853,85786548.00,96272,25.48,5.65,3.05
3-March-2023,220.30,225.40,220.20,222.05,223.655196053752095506,186709,2804,41758438.00,43368,23.23,5.20,1.75
2-March-2023,218.50,221.00,215.85,220.20,218.001983461839311654,214776,3535,46821594.00,32588,15.17,5.15,1.70
1-March-2023,221.25,222.25,216.95,218.85,218.576832331657751895,353907,5121,77355871.00,179151,50.62,5.30,-2.40
28-February-2023,220.10,223.00,218.95,222.25,221.779697145464306429,1389578,8905,308180188.00,1093216,78.67,4.05,2.15
27-February-2023,216.05,220.00,214.60,219.35,216.292727668931634937,252395,4490,54591203.00,73379,29.07,5.40,3.30
24-February-2023,212.70,215.45,212.60,215.00,214.040890772967514805,329781,3100,70586619.00,267019,80.97,2.85,2.30
23-February-2023,215.75,215.75,212.80,213.25,214.324184914329069105,189796,5323,40677873.00,70943,37.38,2.95,-2.50
22-February-2023,216.90,217.20,213.10,214.55,214.461228679722046746,88648,2400,19011559.00,21681,24.46,4.10,-2.35
21-February-2023,217.00,218.70,216.00,217.05,217.492892813764890182,346621,2962,75387604.00,291959,84.23,2.70,0.05
20-February-2023,217.45,217.45,214.20,215.70,215.801861544343515576,151702,2712,32737574.00,62649,41.30,3.25,-1.75
17-February-2023,213.15,215.85,213.00,213.75,214.463895689057038501,381935,3508,81911268.00,330889,86.63,2.85,0.60
16-February-2023,216.05,216.10,214.00,214.55,214.489818673838418428,239458,3432,51361303.00,165207,68.99,2.10,-1.50
15-February-2023,212.45,215.10,212.45,214.55,213.430794528129190642,563756,4507,120322891.00,436334,77.40,2.65,2.10
14-February-2023,216.55,217.00,212.75,215.00,214.313162078040048624,74859,1368,16043269.00,22400,29.92,4.25,-1.55
13-February-2023,214.00,216.50,214.00,215.80,215.260121182338118589,382564,3790,82350773.00,305890,79.96,2.50,1.80
10-February-2023,212.00,214.45,211.75,213.85,213.744144333554529148,304406,3235,65065000.00,210905,69.28,2.70,1.85
9-February-2023,213.15,213.85,212.15,212.75,212.839049133518275625,430765,5036,91683613.00,331888,77.05,1.70,-0.40
8-February-2023,212.55,213.20,210.50,212.00,211.937469919126832796,760450,5598,161167849.00,547495,72.00,2.70,-0.55
7-February-2023,217.65,218.10,215.10,216.85,216.463675036829821396,302065,3412,65386100.00,190015,62.91,3.00,-0.80
6-February-2023,214.50,217.35,213.15,217.10,215.482816498714029523,156691,3542,33764218.00,65953,42.09,4.20,2.60
3-February-2023,213.70,215.20,210.40,214.85,212.686543327072647048,245447,3903,52203274.00,96320,39.24,4.80,1.15
2-February-2023,215.05,217.05,211.30,212.80,213.528898027425996022,192591,4534,41123744.00,98943,51.37,5.75,-2.25
1-February-2023,223.00,223.30,213.75,216.60,218.177880281733919346,321722,4406,70192624.00,128663,39.99,9.55,-6.40
31-January-2023,213.05,220.15,212.40,216.35,217.627892401878305326,323909,4257,70491633.00,134877,41.64,7.75,3.30
30-January-2023,217.05,218.80,210.65,211.75,211.969352921485027251,498873,6106,105745787.00,315914,63.33,8.15,-5.30
27-January-2023,219.35,221.40,217.05,219.15,218.717142110914420035,103377,2721,22610322.00,34818,33.68,4.35,-0.20
25-January-2023,220.80,221.35,217.80,219.35,218.728537699162943394,790747,7043,172958935.00,699505,88.46,3.55,-1.45
24-January-2023,226.95,226.95,220.60,220.95,221.818072072852888919,484593,3048,107491485.00,401875,82.93,6.35,-6.00
23-January-2023,223.45,228.15,223.45,224.95,226.180793359400409074,553444,5489,125178403.00,395664,71.49,4.70,1.50
20-January-2023,221.75,223.80,221.00,223.20,222.939932160076231933,369399,6308,82353788.00,256169,69.35,2.80,1.45
19-January-2023,219.30,221.10,218.75,220.75,220.096048676545650465,246854,4209,54331590.00,153548,62.20,2.35,1.45
18-January-2023,218.40,220.15,216.35,219.35,218.712309127169178564,201574,4184,44086715.00,116633,57.86,3.80,0.95
17-January-2023,215.10,218.70,214.90,218.40,217.496895072169761028,347029,3999,75477730.00,220550,63.55,3.80,3.30
16-January-2023,214.20,215.95,212.75,215.65,214.411692119893322010,75367,1910,16159566.00,38768,51.44,3.20,1.45
13-January-2023,213.60,215.45,213.60,213.90,214.369970019206445870,170776,3465,36609246.00,91764,53.73,1.85,0.30
12-January-2023,213.00,213.90,211.35,213.60,212.905782788470119284,336170,4701,71572537.00,152302,45.30,2.55,0.60
11-January-2023,212.00,213.00,210.15,212.20,211.926562331935032806,223128,4001,47286750.00,124848,55.95,2.85,0.20
10-January-2023,209.30,212.40,209.00,211.80,210.992558751598366252,402755,6948,84978308.00,171004,42.46,3.40,2.50
9-January-2023,209.00,211.90,204.45,209.10,207.230961799849877264,739395,7024,153225537.00,221208,29.92,7.45,0.10
6-January-2023,208.60,210.30,207.60,208.20,208.701457021059998727,157170,4358,32801608.00,82237,52.32,2.70,-0.40
5-January-2023,212.25,212.25,206.65,208.80,208.301372726639258588,330073,8592,68754659.00,127772,38.71,5.60,-3.45
4-January-2023,214.80,215.25,210.55,211.10,212.160966542750929368,215200,5595,45657040.00,103518,48.10,4.70,-3.70
3-January-2023,215.55,216.15,214.30,215.60,215.250312288821084102,97666,2747,21022637.00,45395,46.48,1.85,0.05
2-January-2023,214.05,215.50,213.00,215.10,214.028061079011851732,1104733,4397,236443862.00,974972,88.25,2.50,1.05
30-December-2022,215.30,216.75,213.20,213.85,215.253939703296792332,123423,3059,26567287.00,53265,43.16,3.55,-1.45
29-December-2022,214.55,216.40,213.55,215.80,214.583235390667920786,587929,3377,126159707.00,477674,81.25,2.85,1.25
28-December-2022,211.55,218.35,211.55,215.65,215.363475196471618364,555042,4187,119535774.00,304032,54.78,6.80,4.10
27-December-2022,212.35,215.15,211.85,212.55,212.443045924177250148,1850289,11272,393081031.00,1654053,89.39,3.30,0.20
26-December-2022,211.45,214.20,211.00,211.75,212.849248871217277241,586251,8569,124783085.00,426211,72.70,3.20,0.30
23-December-2022,212.30,215.20,210.55,211.10,212.094539694946980839,97229,3033,20621740.00,37219,38.28,4.65,-1.20
22-December-2022,216.20,216.95,212.85,214.90,214.754528897653917860,185586,5115,39855434.00,102805,55.39,4.10,-1.30
21-December-2022,217.30,218.20,213.85,216.05,215.836708369829047538,229479,3147,49529992.00,117651,51.27,4.35,-1.25
20-December-2022,218.80,218.85,213.95,217.15,216.098601646382161721,121357,3722,26225078.00,39707,32.72,4.90,-1.65
19-December-2022,213.60,219.00,213.60,218.80,217.434748767824222130,425264,5160,92467171.00,213443,50.19,5.40,5.20
16-December-2022,214.65,218.15,212.70,213.30,215.498156306867158318,167056,3365,36000260.00,76809,45.98,5.45,-1.35
15-December-2022,219.30,220.25,215.85,216.20,217.302218659940538596,789756,4852,171615731.00,678312,85.89,4.40,-3.10
14-December-2022,216.30,220.50,216.30,219.05,219.075344049498477092,250836,4014,54951983.00,116970,46.63,4.20,2.75
13-December-2022,216.00,216.80,213.20,216.30,215.156092031494133145,163205,2931,35114550.00,69648,42.68,3.60,0.30
12-December-2022,215.60,217.00,214.70,215.55,215.974004099147742477,317627,3852,68599175.00,248259,78.16,2.30,-0.05
9-December-2022,218.00,218.75,215.80,217.15,217.528693467336683417,79600,1648,17315284.00,28065,35.26,2.95,-0.85
8-December-2022,221.25,222.00,216.95,217.75,218.201308881123266274,175417,3968,38276219.00,82060,46.78,5.05,-3.50
7-December-2022,223.35,224.20,220.55,221.20,222.454679417317758300,65147,1124,14492255.00,26492,40.66,3.65,-2.15
6-December-2022,222.00,224.05,219.40,223.45,221.941334507320487204,88587,1535,19661117.00,33800,38.15,4.65,1.45
5-December-2022,219.20,222.30,217.25,221.80,219.351808420975484627,109156,1701,23943566.00,26551,24.32,5.05,2.60
2-December-2022,219.00,221.50,218.95,219.70,219.713953843641516490,189833,4978,41708959.00,92320,48.63,2.55,0.70
1-December-2022,224.00,224.60,220.55,221.90,222.799097505063319311,179724,2918,40042345.00,64963,36.15,4.05,-2.10
30-November-2022,219.40,225.00,217.70,224.00,219.638599947679148607,1043561,2690,229206277.00,51788,4.96,7.30,4.60
29-November-2022,221.00,222.00,218.55,219.30,219.803910850936276757,170142,3280,37397877.00,66594,39.14,3.45,-1.70
28-November-2022,219.95,222.05,219.55,221.45,221.033778183904626304,94114,1459,20802373.00,31855,33.85,2.50,1.50
25-November-2022,220.60,220.85,216.55,220.55,219.278631743504210422,172073,2673,37731932.00,31790,18.47,4.30,-0.05
24-November-2022,216.25,221.00,215.15,220.65,219.155428667622398887,368304,4650,80715821.00,205667,55.84,5.85,4.40
23-November-2022,217.85,218.80,214.35,215.15,215.082201548943764158,1846936,5539,397243061.00,1635450,88.55,4.45,-2.70
22-November-2022,217.75,219.10,216.95,217.85,217.602645001310404612,99206,1368,21587488.00,37013,37.31,2.15,0.10
21-November-2022,216.55,219.50,216.45,218.95,217.888799448022079116,139136,2844,30316176.00,42224,30.35,3.05,2.40
18-November-2022,218.60,218.70,216.90,218.25,217.771675777431850269,193361,2925,42108549.00,120702,62.42,1.80,-0.35
17-November-2022,217.25,220.40,216.35,218.40,218.524736240264083367,370792,5073,81027224.00,133059,35.88,4.05,1.15
16-November-2022,215.60,217.45,213.55,217.20,215.756302263607682176,163235,1886,35218980.00,43733,26.79,3.90,1.60
15-November-2022,210.00,216.60,210.00,215.90,212.674899588912361720,656551,3998,139631918.00,249257,37.96,6.60,5.90
14-November-2022,211.90,213.70,210.30,211.25,211.386667049324131253,801413,6699,169408023.00,558104,69.64,3.40,-0.65
11-November-2022,216.75,217.75,213.60,214.05,214.615544969952364785,1428565,8445,306592256.00,1148209,80.37,4.15,-2.70
10-November-2022,216.95,220.10,213.55,214.65,215.246447746534022657,602716,7067,129732478.00,369278,61.27,6.55,-2.30
9-November-2022,230.25,230.75,218.05,218.75,221.723578094983114217,425802,6884,94410343.00,155802,36.59,12.70,-11.50
7-November-2022,226.65,231.60,226.40,228.00,228.473562285876263971,818452,7797,186994644.00,456203,55.74,5.20,1.35
4-November-2022,227.00,229.45,225.05,226.15,226.410160631118714951,105210,1715,23820613.00,42260,40.17,4.40,-0.85
3-November-2022,232.45,233.50,226.80,228.05,230.341556949232324071,1155696,2064,266204816.00,1069753,92.56,6.70,-4.40
2-November-2022,235.10,236.50,232.80,233.25,233.388436895688963161,746201,5740,174154685.00,664565,89.06,3.70,-1.85
1-November-2022,230.70,236.00,229.85,235.10,232.643246992971307145,1003316,8455,233414692.00,757016,75.45,6.15,4.40
31-October-2022,227.00,230.20,226.70,228.10,228.268675523823956982,356322,3079,81337151.00,259549,72.84,3.50,1.10
28-October-2022,223.15,228.90,223.15,226.70,226.606397867124434831,526613,4446,119333875.00,439894,83.53,5.75,3.55
27-October-2022,218.65,224.80,217.40,223.85,221.256614461950572286,637618,4386,141077200.00,502544,78.82,7.40,5.20
25-October-2022,218.00,219.30,214.35,218.45,217.235045812605945113,270777,2252,58822254.00,134656,49.73,4.95,0.45
24-October-2022,218.30,220.20,218.30,218.70,219.358835028660415493,30181,1160,6620469.00,18239,60.43,1.90,0.40
21-October-2022,214.50,218.90,214.00,216.95,216.891036124479266732,213401,2896,46284764.00,81025,37.97,4.90,2.45
20-October-2022,212.20,218.00,212.20,217.55,214.718803714417473693,190824,2162,40973501.00,87486,45.85,5.80,5.35
19-October-2022,212.40,216.90,212.40,213.85,215.127180539048422344,312996,3387,67333947.00,180565,57.69,4.50,1.45
18-October-2022,212.15,215.00,211.50,212.40,212.570799705573902904,767595,4907,163168283.00,649536,84.62,3.50,0.25
17-October-2022,212.00,214.80,211.25,211.90,212.619601166844939526,4551076,2120,967647964.00,4446669,97.71,3.55,-0.10
14-October-2022,217.15,217.85,211.60,212.55,213.540451919609754427,1869182,10066,399145969.00,1743399,93.27,6.25,-4.60
13-October-2022,215.55,217.25,213.40,213.75,214.159672007204922765,1113683,6743,238505986.00,957877,86.01,3.85,-1.80
12-October-2022,209.50,216.00,209.50,215.60,213.759368631741603621,385702,4357,82447416.00,161963,41.99,6.50,6.10
11-October-2022,209.05,211.45,206.55,208.30,209.116764557230923274,5027553,6551,1051345617.00,4503193,89.57,4.90,-0.75
10-October-2022,205.95,211.90,205.95,208.95,209.703325706756957775,705865,6065,148022238.00,517680,73.34,5.95,3.00
7-October-2022,204.90,209.70,203.10,209.30,205.630415010518244642,1113779,5326,229026838.00,183954,16.52,6.60,4.40
6-October-2022,208.90,210.95,205.55,206.30,207.771811469606554060,395480,6287,82169596.00,188301,47.61,5.40,-2.60
4-October-2022,213.35,213.35,208.05,208.50,209.380676926062017196,247383,3268,51797220.00,84898,34.32,5.30,-4.85
3-October-2022,212.15,214.60,209.05,210.75,211.798038611101964083,334049,4583,70750923.00,133274,39.90,5.55,-1.40
30-September-2022,207.75,218.60,207.45,212.15,213.153592198969573110,1699878,12525,362335102.00,989116,58.19,11.15,4.40
29-September-2022,208.20,212.10,206.10,208.50,208.850202741155268898,1349504,10460,281844184.00,800357,59.31,6.00,0.30
28-September-2022,204.90,210.40,202.65,207.80,206.747276967352592723,828029,9138,171192741.00,219219,26.47,7.75,2.90
27-September-2022,206.80,207.95,201.35,204.90,204.459136950981278517,873809,9025,178658234.00,189026,21.63,6.60,-1.90
26-September-2022,200.10,209.30,186.35,201.25,196.602862864340069842,3889601,40130,764706692.00,912346,23.46,22.95,1.15
23-September-2022,218.90,219.85,198.05,202.60,203.968927568709270277,1552920,16331,316747427.00,571957,36.83,21.80,-16.30
22-September-2022,224.40,226.35,219.25,220.05,221.749608450130405308,299451,4278,66403142.00,84007,28.05,7.10,-4.35
21-September-2022,232.65,234.20,224.45,226.40,229.484457161690461566,133502,2293,30636634.00,61102,45.77,9.75,-6.25
20-September-2022,234.00,236.10,232.00,232.55,234.631933833787284926,180636,2147,42382974.00,111526,61.74,4.10,-1.45
19-September-2022,235.65,238.15,231.55,233.00,235.708054288502615285,3230813,5645,761528646.00,3106338,96.15,6.60,-2.65
16-September-2022,237.05,238.10,233.35,235.65,234.525023617575409089,1271299,11004,298151428.00,1117198,87.88,4.75,-1.40
15-September-2022,232.20,238.25,232.20,237.70,233.706233041380963056,1293590,11899,302320046.00,1123837,86.88,6.05,5.50
14-September-2022,223.15,233.10,223.15,232.50,229.897647206406065970,573956,4992,131951134.00,321665,56.04,9.95,9.35
13-September-2022,223.70,227.40,223.70,226.65,226.181588213174717123,204771,3162,46315430.00,123839,60.48,3.70,2.95
12-September-2022,223.00,224.60,222.20,224.00,223.409137840210711150,427125,3964,95423628.00,287242,67.25,2.40,1.00
9-September-2022,226.90,226.90,222.55,222.95,223.286380373444887465,688455,3098,153722625.00,626223,90.96,4.35,-3.95
8-September-2022,225.10,226.85,223.45,224.25,224.203315479537182256,844825,8571,189412566.00,723733,85.67,3.40,-0.85
7-September-2022,223.00,226.85,223.00,224.45,224.971873125010135080,123334,1794,27746681.00,34495,27.97,3.85,1.45
6-September-2022,223.50,227.90,223.50,225.00,225.401334989133809375,966300,5617,217805310.00,715222,74.02,4.40,1.50
5-September-2022,224.15,225.45,221.70,223.65,223.069412205476588196,2415555,6047,538836434.00,2078043,86.03,3.75,-0.50
2-September-2022,226.30,228.75,223.85,224.20,225.619895314759595080,156278,3030,35259426.00,73753,47.19,4.90,-2.10
1-September-2022,226.00,230.05,225.00,226.15,227.103767204089657884,190725,2728,43314366.00,124469,65.26,5.05,0.15
30-August-2022,227.50,230.25,227.50,229.60,229.497996929873825302,53418,901,12259324.00,21206,39.70,2.75,2.10
29-August-2022,223.30,228.95,223.30,226.95,226.750629351069119840,128704,2642,29183713.00,65758,51.09,5.65,3.65
26-August-2022,226.00,231.20,226.00,230.60,228.865071590838040057,95962,1852,21962350.00,38780,40.41,5.20,4.60
25-August-2022,229.35,230.70,225.15,226.25,228.390523722055463464,558025,4502,127447622.00,450081,80.66,5.55,-3.10
24-August-2022,225.25,229.90,225.25,229.30,227.748741389933535723,1158818,7025,263919341.00,1016831,87.75,4.65,4.05
23-August-2022,223.45,228.70,223.45,227.25,227.586895655816669511,708971,3553,161352509.00,625346,88.20,5.25,3.80
22-August-2022,226.55,230.70,225.50,225.90,227.172345344881935459,758187,9510,172239119.00,555573,73.28,5.20,-0.65
19-August-2022,228.80,229.60,225.75,228.05,227.231073499747856782,380736,3157,86515050.00,279620,73.44,3.85,-0.75
18-August-2022,228.85,231.55,227.75,231.20,229.293071106462509216,874815,7326,200589018.00,807666,92.32,3.80,2.35
17-August-2022,228.00,230.90,227.70,228.35,229.173433866190114813,204245,2321,46807528.00,114528,56.07,3.20,0.35
16-August-2022,230.00,230.00,227.10,228.75,228.475159698025551684,68880,1410,15737369.00,20170,29.28,2.90,-1.25
12-August-2022,221.60,228.60,221.60,227.80,226.775809653556538586,377291,2749,85560472.00,299661,79.42,7.00,6.20
11-August-2022,223.50,226.30,221.85,222.80,223.338940397350993377,67950,1544,15175881.00,24772,36.46,4.45,-0.70
10-August-2022,220.90,224.75,220.75,223.35,221.439345682383903675,574889,3679,127303044.00,443217,77.10,4.00,2.45
8-August-2022,225.00,226.15,221.15,221.70,222.913156896224625308,400596,2702,89298119.00,310115,77.41,5.00,-3.30
5-August-2022,220.40,224.50,218.75,223.50,220.538176318485632043,635407,5624,140131501.00,424726,66.84,5.75,3.10
4-August-2022,223.45,224.30,219.25,220.85,221.641955807923693626,393781,3661,87278391.00,340500,86.47,5.05,-2.60
3-August-2022,223.20,224.75,219.70,223.45,222.278119182167158179,121394,1679,26983230.00,47335,38.99,5.05,0.25
2-August-2022,219.70,223.35,217.45,222.55,220.234185594272429675,1188916,8928,261839947.00,967013,81.34,5.90,2.85
1-August-2022,215.00,220.10,214.85,219.10,214.399616986342630864,4887032,8613,1047777789.00,4739910,96.99,5.25,4.10
29-July-2022,217.30,217.70,213.00,214.00,214.242072660112649558,435865,3147,93380621.00,266109,61.05,4.70,-3.30
28-July-2022,210.00,214.70,210.00,213.40,213.564306851087718407,315293,2048,67335331.00,190110,60.30,4.70,3.40
27-July-2022,210.00,211.00,209.50,210.60,210.045477947950877421,369036,1278,77514343.00,296806,80.43,1.50,0.60
26-July-2022,208.65,211.00,207.20,209.05,208.482623192773411842,517644,3894,107919779.00,310375,59.96,3.80,0.40
25-July-2022,210.00,211.10,207.45,207.95,208.266102610219032589,857361,4465,178559234.00,696893,81.28,3.65,-2.05
22-July-2022,213.40,213.85,209.55,209.95,210.212071197487968201,1261449,4839,265171807.00,1113350,88.26,4.30,-3.45
21-July-2022,210.00,212.95,209.55,212.10,210.683832875107044665,221870,2604,46744422.00,110525,49.82,3.40,2.10
20-July-2022,210.60,212.35,208.50,209.25,209.809963839365833355,261887,2102,54946502.00,137797,52.62,3.85,-1.35
19-July-2022,210.00,211.50,209.65,209.95,210.174208064961402183,481763,3725,101254157.00,370591,76.92,1.85,-0.05
18-July-2022,209.65,212.40,208.90,210.25,209.394009548199118378,4759641,4911,996640313.00,4589588,96.43,3.50,0.60
15-July-2022,216.90,216.90,208.95,209.40,212.293729212963653447,536392,4882,113872658.00,259437,48.37,7.95,-7.50
14-July-2022,219.40,219.40,212.80,214.85,213.640411829134720700,570625,3988,121908560.00,445136,78.01,6.60,-4.55
13-July-2022,214.80,216.80,213.45,214.00,214.235930834265147040,682361,5968,146186244.00,588708,86.28,3.35,-0.80
12-July-2022,216.00,216.95,213.15,213.40,214.510798376957366556,699920,2887,150140398.00,614923,87.86,3.80,-2.60
11-July-2022,220.10,221.20,216.45,217.00,217.784638250898031087,392247,4328,85425371.00,253959,64.74,4.75,-3.10
8-July-2022,213.05,219.45,212.75,218.80,215.250348857261044678,945229,7777,203460872.00,729959,77.23,6.70,5.75
7-July-2022,213.00,215.20,212.00,212.55,213.269865614877798414,914759,6395,195090529.00,693392,75.80,3.20,-0.45
6-July-2022,213.90,214.50,208.20,210.60,212.499775732564481135,9417328,4626,2001180088.00,9170143,97.38,6.30,-3.30
5-July-2022,211.20,215.95,210.95,214.10,214.379208260070893698,890065,4520,190811430.00,677715,76.14,5.00,2.90
4-July-2022,206.00,212.10,206.00,210.65,209.601070962773677152,979119,6037,205224391.00,685795,70.04,6.10,4.65
1-July-2022,211.95,212.65,205.25,206.50,208.251744581751387875,121949,2469,25396092.00,24427,20.03,7.40,-5.45
30-June-2022,211.55,214.70,210.40,211.85,212.651071094848439860,458036,5753,97401846.00,111286,24.30,4.30,0.30
29-June-2022,210.00,214.90,208.60,211.55,211.600195783492108970,418830,4598,88624510.00,161133,38.47,6.30,1.55
28-June-2022,210.00,211.50,208.45,210.25,209.961434096994941981,168050,2923,35284019.00,31156,18.54,3.05,0.25
27-June-2022,211.30,213.00,209.80,211.60,211.100607724286757005,252088,5245,53215930.00,74629,29.60,3.20,0.30
24-June-2022,212.00,212.00,207.75,208.95,209.172795925111019769,124077,2791,25953533.00,31148,25.10,4.25,-3.05
23-June-2022,210.50,211.65,206.10,208.60,208.235764235764235764,129129,1949,26889276.00,42330,32.78,5.55,-1.90
22-June-2022,210.90,211.30,208.15,210.50,209.699972003919451276,100014,1818,20972933.00,27764,27.76,3.15,-0.40
21-June-2022,207.25,213.25,207.25,210.40,209.952513025376923724,166214,2842,34897047.00,39378,23.69,6.00,3.15
20-June-2022,208.00,210.85,206.40,208.25,208.505583844314978770,196191,4003,40906919.00,84912,43.28,4.45,0.25
17-June-2022,208.00,216.95,208.00,211.55,213.714028541869750174,267747,5605,57221290.00,108071,40.36,8.95,3.55
16-June-2022,222.55,223.65,215.75,216.35,218.187968724245920553,194144,2788,42359885.00,30496,15.71,7.90,-6.20
15-June-2022,223.50,226.30,221.90,222.20,223.384943701279953806,207820,2164,46423859.00,125754,60.51,4.40,-1.30
14-June-2022,221.00,227.25,221.00,224.00,225.101110448167234977,646946,3376,145628263.00,463299,71.61,6.25,3.00
13-June-2022,220.60,225.45,220.60,222.30,223.432535556694209942,201017,3866,44913738.00,87181,43.37,4.85,1.70
10-June-2022,221.20,227.45,221.20,224.50,225.257235336911025124,94847,1473,21364973.00,15245,16.07,6.25,3.30
9-June-2022,223.50,225.65,221.00,224.80,223.689746764078510691,172053,2704,38486492.00,47818,27.79,4.65,1.30
8-June-2022,224.55,226.35,223.50,224.65,224.725346942611894231,393653,5430,88463807.00,292866,74.40,2.85,0.10
7-June-2022,224.45,226.00,223.90,224.90,224.851390882497229136,110074,1421,24750292.00,31089,28.24,2.10,0.45
6-June-2022,226.35,227.20,223.75,224.60,224.806223588167499039,130150,1854,29258530.00,28007,21.52,3.45,-1.75
3-June-2022,225.10,228.15,225.10,225.70,226.333283521325765739,1043925,6478,236274973.00,844202,80.87,3.05,0.60
2-June-2022,229.25,229.30,224.75,225.60,225.920669987425578180,143943,2192,32519699.00,33773,23.46,4.55,-3.65
1-June-2022,232.85,232.90,228.10,229.05,229.469776658653342673,859402,4824,197206785.00,693910,80.74,4.80,-3.80
31-May-2022,228.70,235.10,228.30,233.00,232.830207237240313253,1718224,8842,400054450.00,1397595,81.34,6.80,4.30
30-May-2022,225.00,229.85,224.55,228.30,228.257192935339557433,282986,3463,64593590.00,143972,50.88,5.30,3.30
27-May-2022,227.50,228.50,223.45,224.85,225.148824135361416736,182504,1925,41090561.00,95935,52.57,5.05,-2.65
26-May-2022,224.80,229.05,223.95,227.05,226.301991596313862769,181111,2477,40985780.00,25033,13.82,5.10,2.25
25-May-2022,228.50,229.00,222.60,224.80,225.601119555940836911,148809,2676,33571477.00,41753,28.06,6.40,-3.70
24-May-2022,224.90,229.50,224.75,227.00,227.858568600813524197,505701,3282,115228306.00,279014,55.17,4.75,2.10
23-May-2022,229.20,231.45,224.10,224.55,227.080097232802376041,233666,3930,53060898.00,58214,24.91,7.35,-4.65
20-May-2022,230.35,233.05,226.85,229.05,229.507409482483088481,531886,4907,122071778.00,355383,66.82,6.20,-1.30
19-May-2022,224.00,229.55,221.70,228.50,224.529492444878153730,260287,4065,58442108.00,68782,26.43,7.85,4.50
18-May-2022,237.50,238.30,227.10,227.85,231.309199682197108942,337316,5266,78024294.00,106779,31.66,11.20,-9.65
17-May-2022,234.00,239.30,232.85,238.70,235.527750000000000000,356000,3183,83847879.00,211777,59.49,6.45,4.70
16-May-2022,234.80,237.45,233.05,235.20,234.798874231645831894,144790,2397,33996529.00,38569,26.64,4.40,0.40
13-May-2022,241.60,241.60,233.15,236.90,236.187399475674957822,406618,2737,96038048.00,243341,59.85,8.45,-4.70
12-May-2022,237.25,241.85,232.20,235.70,234.581657323735791408,617936,5962,144956451.00,310302,50.22,9.65,-1.55
11-May-2022,243.35,248.00,238.60,239.05,243.197737917739724995,331995,5268,80740433.00,134253,40.44,9.40,-4.30
10-May-2022,245.95,248.25,242.40,243.90,245.467804203803441208,629430,6520,154504800.00,271988,43.21,5.85,-2.05
