Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2024,6832.30,6875.00,6793.00,6821.40,6825.603597122302158273,9730,2075,66413123.00,3577,36.76,82.00,-10.90
30-December-2024,6909.45,6995.45,6824.65,6887.50,6903.369258224705152079,25776,4718,177941246.00,15374,59.64,170.80,-21.95
27-December-2024,6830.00,6975.00,6810.00,6910.10,6912.772629166777691918,37529,8215,259429444.00,12355,32.92,165.00,80.10
26-December-2024,6780.05,6855.50,6780.05,6816.70,6828.303666562206204951,6382,1771,43578234.00,1984,31.09,75.45,36.65
24-December-2024,6866.75,6898.85,6796.25,6805.95,6830.471660424469413233,8010,1508,54712078.00,2765,34.52,102.60,-60.80
23-December-2024,6900.00,6976.90,6852.05,6866.25,6910.494932914644590351,14012,2421,96829855.00,3126,22.31,124.85,-33.75
20-December-2024,6929.70,7022.20,6816.35,6836.60,6899.863603285164778043,19238,3582,132739576.00,4942,25.69,205.85,-93.10
19-December-2024,6985.25,7022.45,6890.15,6915.45,6926.168448080253179673,16747,2899,115992543.00,3655,21.82,132.30,-69.80
18-December-2024,7125.05,7178.90,7062.55,7073.00,7117.186145028656865188,8026,1750,57122536.00,2952,36.78,116.35,-52.05
17-December-2024,7205.05,7256.45,7111.45,7148.10,7181.442612369440206548,17042,2957,122386145.00,4704,27.60,145.00,-56.95
16-December-2024,7178.00,7245.00,7157.35,7207.90,7209.696929971647205877,32801,5098,236485269.00,20769,63.32,87.65,29.90
13-December-2024,7119.95,7215.65,6980.00,7186.30,7140.080698724760892667,30112,5156,215002110.00,9411,31.25,235.65,66.35
12-December-2024,7101.05,7147.00,7075.05,7123.05,7123.257410726595891355,36265,5705,258324930.00,17638,48.64,71.95,22.00
11-December-2024,6977.95,7165.00,6894.00,7115.75,7043.394484585741811175,41520,6118,292441739.00,13674,32.93,271.00,137.80
10-December-2024,6875.05,6958.50,6845.00,6934.90,6916.185529288236978586,31429,5869,217368795.00,13882,44.17,113.50,59.85
9-December-2024,6848.45,6921.30,6829.10,6869.50,6883.526192228178983145,28539,5128,196448954.00,13111,45.94,92.20,21.05
6-December-2024,6865.30,6935.05,6778.25,6858.45,6861.743862483730532740,22281,4325,152886515.00,4762,21.37,156.80,-6.85
5-December-2024,6774.95,6887.15,6688.25,6845.15,6780.416864105601624640,23636,3268,160261933.00,11078,46.87,198.90,70.20
4-December-2024,6680.05,6760.75,6668.00,6732.05,6717.452186426515643858,21542,2922,144707355.00,9022,41.88,92.75,52.00
3-December-2024,6691.10,6720.00,6630.25,6672.55,6673.616734815996808616,40108,7508,267665420.00,20368,50.78,89.75,-18.55
2-December-2024,6578.05,6664.00,6493.00,6651.10,6576.521128772266318431,49009,7030,322308724.00,23515,47.98,171.00,73.05
29-November-2024,6531.00,6608.90,6513.95,6577.45,6568.845464180344304087,34911,6862,229324964.00,9262,26.53,94.95,46.45
28-November-2024,6710.00,6723.25,6497.00,6513.95,6589.122107233865515627,38458,5992,253404458.00,24851,64.62,226.25,-196.05
27-November-2024,6632.65,6732.00,6616.75,6704.15,6687.200595216491852066,27553,4765,184252438.00,10571,38.37,115.25,71.50
